customer_id,first_name,last_name,phone,email,street,city,state,zip_code,source,category_id,category_name,product_id,product_name,brand_id,model_year,list_price,staff_id,active,store_id,manager_id,brand_name,store_name,quantity,order_id,item_id,discount,order_status,order_date,required_date,shipped_date
172.0,Jeanie,Kirkland,,jeanie.kirkland@aol.com,7643 Old Theatre St. ,Santa Clara,CA,95050.0,data lake,,,,,,,,,,,,,,,,,,,,,
173.0,Marquerite,Dawson,,marquerite.dawson@gmail.com,37 Hamilton Court ,Garland,TX,75043.0,data lake,,,,,,,,,,,,,,,,,,,,,
174.0,Babara,Ochoa,,babara.ochoa@aol.com,872 Smith Store St. ,Scarsdale,NY,10583.0,data lake,,,,,,,,,,,,,,,,,,,,,
175.0,Nova,Hess,,nova.hess@msn.com,773 South Lafayette St. ,Duarte,CA,91010.0,data lake,,,,,,,,,,,,,,,,,,,,,
176.0,Carley,Reynolds,,carley.reynolds@gmail.com,2 Snake Hill Drive ,South El Monte,CA,91733.0,data lake,,,,,,,,,,,,,,,,,,,,,
177.0,Carissa,Foreman,,carissa.foreman@msn.com,69C N. Ridge Rd. ,Maspeth,NY,11378.0,data lake,,,,,,,,,,,,,,,,,,,,,
178.0,Genoveva,Tyler,(212) 152-6381,genoveva.tyler@gmail.com,8121 Windfall Ave. ,New York,NY,10002.0,data lake,,,,,,,,,,,,,,,,,,,,,
179.0,Deane,Sears,,deane.sears@hotmail.com,3 Bradford Court ,Pittsford,NY,14534.0,data lake,,,,,,,,,,,,,,,,,,,,,
180.0,Karey,Steele,,karey.steele@gmail.com,8879 Kent Lane ,Farmingdale,NY,11735.0,data lake,,,,,,,,,,,,,,,,,,,,,
181.0,Olevia,Pitts,,olevia.pitts@gmail.com,39 Fieldstone Drive ,Redondo Beach,CA,90278.0,data lake,,,,,,,,,,,,,,,,,,,,,
182.0,Jenniffer,Bullock,,jenniffer.bullock@msn.com,38 Oxford Avenue ,Bay Shore,NY,11706.0,data lake,,,,,,,,,,,,,,,,,,,,,
183.0,Jeniffer,Ratliff,,jeniffer.ratliff@gmail.com,510 Rocky River Court ,Floral Park,NY,11001.0,data lake,,,,,,,,,,,,,,,,,,,,,
184.0,Klara,Stanley,,klara.stanley@aol.com,603 Mechanic St. ,Webster,NY,14580.0,data lake,,,,,,,,,,,,,,,,,,,,,
185.0,Morton,Lee,,morton.lee@yahoo.com,313 Ridge St. ,San Angelo,TX,76901.0,data lake,,,,,,,,,,,,,,,,,,,,,
186.0,Ken,Charles,,ken.charles@msn.com,9124 W. Piper Lane ,Monsey,NY,10952.0,data lake,,,,,,,,,,,,,,,,,,,,,
187.0,Hedwig,Paul,,hedwig.paul@msn.com,422 Manor Ave. ,Apple Valley,CA,92307.0,data lake,,,,,,,,,,,,,,,,,,,,,
188.0,Sharla,Flynn,(805) 478-7724,sharla.flynn@hotmail.com,7 Brown Drive ,Oxnard,CA,93035.0,data lake,,,,,,,,,,,,,,,,,,,,,
189.0,Damian,Dawson,,damian.dawson@hotmail.com,528 St Margarets Street ,Liverpool,NY,13090.0,data lake,,,,,,,,,,,,,,,,,,,,,
190.0,Toya,Pratt,(562) 218-6405,toya.pratt@yahoo.com,485 San Pablo Drive ,Long Beach,NY,11561.0,data lake,,,,,,,,,,,,,,,,,,,,,
191.0,Graciela,Barber,(805) 656-6987,graciela.barber@hotmail.com,1 E. Young St. ,Oxnard,CA,93035.0,data lake,,,,,,,,,,,,,,,,,,,,,
192.0,Bong,Hebert,,bong.hebert@gmail.com,545 Brook St. ,Torrance,CA,90505.0,data lake,,,,,,,,,,,,,,,,,,,,,
193.0,Ayanna,Rhodes,,ayanna.rhodes@msn.com,7425 Pheasant St. ,Hicksville,NY,11801.0,data lake,,,,,,,,,,,,,,,,,,,,,
194.0,Dorine,Roberson,,dorine.roberson@msn.com,396 Meadowbrook Lane ,Santa Cruz,CA,95060.0,data lake,,,,,,,,,,,,,,,,,,,,,
195.0,Addie,Hahn,,addie.hahn@hotmail.com,8165 Baker Ave. ,Franklin Square,NY,11010.0,data lake,,,,,,,,,,,,,,,,,,,,,
196.0,Edythe,Valencia,,edythe.valencia@yahoo.com,9346 Wall St. ,North Tonawanda,NY,14120.0,data lake,,,,,,,,,,,,,,,,,,,,,
197.0,Andy,O'neill,,andy.o'neill@msn.com,9544 Mulberry Drive ,Rego Park,NY,11374.0,data lake,,,,,,,,,,,,,,,,,,,,,
198.0,Luis,Tyler,,luis.tyler@gmail.com,9568 Campfire Circle ,Amarillo,TX,79106.0,data lake,,,,,,,,,,,,,,,,,,,,,
199.0,Clelia,Workman,,clelia.workman@yahoo.com,620 North Somerset St. ,New Windsor,NY,12553.0,data lake,,,,,,,,,,,,,,,,,,,,,
200.0,Ashely,Holmes,,ashely.holmes@aol.com,45 High Ridge Ave. ,Farmingdale,NY,11735.0,data lake,,,,,,,,,,,,,,,,,,,,,
201.0,Candis,Harding,,candis.harding@gmail.com,33 NW. Cambridge Ave. ,Ballston Spa,NY,12020.0,data lake,,,,,,,,,,,,,,,,,,,,,
202.0,Marni,Bolton,(717) 670-6268,marni.bolton@msn.com,7469 Plymouth Ave. ,Lancaster,NY,14086.0,data lake,,,,,,,,,,,,,,,,,,,,,
203.0,Minerva,Decker,(281) 271-6390,minerva.decker@yahoo.com,794 Greenrose Street ,Houston,TX,77016.0,data lake,,,,,,,,,,,,,,,,,,,,,
204.0,Alpha,King,,alpha.king@hotmail.com,14 Henry Smith St. ,Rockville Centre,NY,11570.0,data lake,,,,,,,,,,,,,,,,,,,,,
205.0,Harris,Pittman,,harris.pittman@yahoo.com,404 Cherry Hill Road ,Jamaica,NY,11432.0,data lake,,,,,,,,,,,,,,,,,,,,,
206.0,Stephaine,Riddle,,stephaine.riddle@hotmail.com,199 Vermont Court ,Brooklyn,NY,11201.0,data lake,,,,,,,,,,,,,,,,,,,,,
207.0,Michel,Blankenship,,michel.blankenship@msn.com,382 West Hill Dr. ,Forney,TX,75126.0,data lake,,,,,,,,,,,,,,,,,,,,,
208.0,Denis,Logan,,denis.logan@msn.com,121 Rockcrest Street ,Ridgecrest,CA,93555.0,data lake,,,,,,,,,,,,,,,,,,,,,
209.0,Jutta,Everett,,jutta.everett@gmail.com,27 Taylor Ave. ,Selden,NY,11784.0,data lake,,,,,,,,,,,,,,,,,,,,,
210.0,Priscilla,Wilkins,(229) 322-2269,priscilla.wilkins@aol.com,653 Pawnee Rd. ,Albany,NY,12203.0,data lake,,,,,,,,,,,,,,,,,,,,,
211.0,Gilma,Dejesus,,gilma.dejesus@yahoo.com,777 Thompson Ave. ,Scarsdale,NY,10583.0,data lake,,,,,,,,,,,,,,,,,,,,,
212.0,Buford,Bridges,(248) 604-7346,buford.bridges@msn.com,239 Oak Valley Court ,Troy,NY,12180.0,data lake,,,,,,,,,,,,,,,,,,,,,
213.0,Elenore,Hensley,,elenore.hensley@hotmail.com,7037 Aspen St. ,Hamburg,NY,14075.0,data lake,,,,,,,,,,,,,,,,,,,,,
214.0,Ross,Pugh,,ross.pugh@msn.com,8598 Saxon St. ,North Tonawanda,NY,14120.0,data lake,,,,,,,,,,,,,,,,,,,,,
215.0,Judith,Finley,,judith.finley@hotmail.com,474 West Bank Road ,Whitestone,NY,11357.0,data lake,,,,,,,,,,,,,,,,,,,,,
216.0,Wai,Soto,,wai.soto@msn.com,30 Arch Drive ,Bethpage,NY,11714.0,data lake,,,,,,,,,,,,,,,,,,,,,
217.0,Carline,Collier,(559) 810-6070,carline.collier@msn.com,28 Trenton Lane ,Fresno,CA,93706.0,data lake,,,,,,,,,,,,,,,,,,,,,
218.0,Casey,Gill,,casey.gill@gmail.com,636 Prospect Avenue ,Port Washington,NY,11050.0,data lake,,,,,,,,,,,,,,,,,,,,,
219.0,Darcie,Morgan,(442) 618-7068,darcie.morgan@aol.com,476 East Adams Ave. ,Oceanside,NY,11572.0,data lake,,,,,,,,,,,,,,,,,,,,,
220.0,Lucio,Sherman,,lucio.sherman@gmail.com,842 Corona Ave. ,Smithtown,NY,11787.0,data lake,,,,,,,,,,,,,,,,,,,,,
221.0,Clementine,Mooney,,clementine.mooney@yahoo.com,678 Charles Court ,Mcallen,TX,78501.0,data lake,,,,,,,,,,,,,,,,,,,,,
222.0,Anya,Contreras,,anya.contreras@msn.com,38 Old Fairground St. ,East Northport,NY,11731.0,data lake,,,,,,,,,,,,,,,,,,,,,
223.0,Scarlet,Yates,,scarlet.yates@hotmail.com,687 Shirley St. ,Patchogue,NY,11772.0,data lake,,,,,,,,,,,,,,,,,,,,,
224.0,Moses,Pope,,moses.pope@yahoo.com,654 Theatre Street ,Lawndale,CA,90260.0,data lake,,,,,,,,,,,,,,,,,,,,,
225.0,Barbera,Riggs,,barbera.riggs@aol.com,12 Gartner Drive ,Plainview,NY,11803.0,data lake,,,,,,,,,,,,,,,,,,,,,
226.0,Kiana,Rivera,,kiana.rivera@gmail.com,9 Sheffield Dr. ,Richmond Hill,NY,11418.0,data lake,,,,,,,,,,,,,,,,,,,,,
227.0,Danielle,Bond,,danielle.bond@msn.com,8589 Shub Farm Street ,Patchogue,NY,11772.0,data lake,,,,,,,,,,,,,,,,,,,,,
228.0,Whitney,Estes,(631) 315-4020,whitney.estes@gmail.com,454 Bear Hill Street ,Brentwood,NY,11717.0,data lake,,,,,,,,,,,,,,,,,,,,,
229.0,Molly,Langley,,molly.langley@aol.com,63 Bridgeton Street ,Holbrook,NY,11741.0,data lake,,,,,,,,,,,,,,,,,,,,,
230.0,Chelsey,Hardin,,chelsey.hardin@hotmail.com,13 Brickyard Street ,Deer Park,NY,11729.0,data lake,,,,,,,,,,,,,,,,,,,,,
231.0,Jenee,Rasmussen,(916) 219-1774,jenee.rasmussen@hotmail.com,19 George Lane ,Sacramento,CA,95820.0,data lake,,,,,,,,,,,,,,,,,,,,,
232.0,Freddie,Mathis,,freddie.mathis@hotmail.com,31 Shady St. ,Euless,TX,76039.0,data lake,,,,,,,,,,,,,,,,,,,,,
233.0,Mariana,Strong,,mariana.strong@msn.com,972 Dunbar Dr. ,Santa Clara,CA,95050.0,data lake,,,,,,,,,,,,,,,,,,,,,
234.0,Winfred,Harris,,winfred.harris@msn.com,734 Glen Eagles St. ,East Meadow,NY,11554.0,data lake,,,,,,,,,,,,,,,,,,,,,
235.0,Jeromy,Elliott,,jeromy.elliott@gmail.com,7112 Laurel Street ,Bay Shore,NY,11706.0,data lake,,,,,,,,,,,,,,,,,,,,,
236.0,Verona,O'neill,,verona.o'neill@hotmail.com,8279 W. Sussex St. ,Selden,NY,11784.0,data lake,,,,,,,,,,,,,,,,,,,,,
237.0,Elvera,Peck,,elvera.peck@yahoo.com,759 Lakewood Street ,Banning,CA,92220.0,data lake,,,,,,,,,,,,,,,,,,,,,
238.0,Cindi,Larson,,cindi.larson@msn.com,896 Golden Star Rd. ,Howard Beach,NY,11414.0,data lake,,,,,,,,,,,,,,,,,,,,,
239.0,Felice,Guzman,,felice.guzman@hotmail.com,7 Creekside Lane ,Canyon Country,CA,91387.0,data lake,,,,,,,,,,,,,,,,,,,,,
240.0,Le,Deleon,,le.deleon@msn.com,58 Clark Court ,Banning,CA,92220.0,data lake,,,,,,,,,,,,,,,,,,,,,
241.0,Manie,Sanchez,,manie.sanchez@hotmail.com,471 Illinois Ave. ,Queensbury,NY,12804.0,data lake,,,,,,,,,,,,,,,,,,,,,
242.0,Rutha,Howell,,rutha.howell@gmail.com,9247 Jones Street ,Canyon Country,CA,91387.0,data lake,,,,,,,,,,,,,,,,,,,,,
243.0,Natosha,Rowland,,natosha.rowland@aol.com,51 Elmwood St. ,Ballston Spa,NY,12020.0,data lake,,,,,,,,,,,,,,,,,,,,,
244.0,Jessika,Bray,,jessika.bray@yahoo.com,37 East Greystone St. ,San Pablo,CA,94806.0,data lake,,,,,,,,,,,,,,,,,,,,,
245.0,Delila,Hamilton,,delila.hamilton@yahoo.com,7451 East James Ave. ,Palos Verdes Peninsula,CA,90274.0,data lake,,,,,,,,,,,,,,,,,,,,,
246.0,Dionne,Norris,,dionne.norris@yahoo.com,9993 Greenview Circle ,Niagara Falls,NY,14304.0,data lake,,,,,,,,,,,,,,,,,,,,,
247.0,Muriel,Juarez,,muriel.juarez@gmail.com,8073 Cemetery Drive ,Palos Verdes Peninsula,CA,90274.0,data lake,,,,,,,,,,,,,,,,,,,,,
248.0,Cecelia,Gill,,cecelia.gill@aol.com,372 Silver Spear Dr. ,Mcallen,TX,78501.0,data lake,,,,,,,,,,,,,,,,,,,,,
249.0,Magda,Eaton,,magda.eaton@aol.com,860 Middle River Street ,Ossining,NY,10562.0,data lake,,,,,,,,,,,,,,,,,,,,,
250.0,Ivonne,Yang,(915) 181-1950,ivonne.yang@gmail.com,7359 North Lake View St. ,El Paso,TX,79930.0,data lake,,,,,,,,,,,,,,,,,,,,,
251.0,Kasie,Rodriquez,,kasie.rodriquez@aol.com,7 North Beech St. ,Ballston Spa,NY,12020.0,data lake,,,,,,,,,,,,,,,,,,,,,
252.0,Eleni,Gordon,,eleni.gordon@hotmail.com,583 W. San Carlos Street ,Richmond Hill,NY,11418.0,data lake,,,,,,,,,,,,,,,,,,,,,
253.0,Maurice,Norton,,maurice.norton@hotmail.com,32 Mayflower Dr. ,Atwater,CA,95301.0,data lake,,,,,,,,,,,,,,,,,,,,,
254.0,Cristobal,Hutchinson,,cristobal.hutchinson@gmail.com,58 Washington Avenue ,Lawndale,CA,90260.0,data lake,,,,,,,,,,,,,,,,,,,,,
255.0,Flossie,Holder,,flossie.holder@msn.com,8459 W. Newport Court ,Massapequa Park,NY,11762.0,data lake,,,,,,,,,,,,,,,,,,,,,
256.0,Erma,Salinas,,erma.salinas@gmail.com,347 Sheffield St. ,Merrick,NY,11566.0,data lake,,,,,,,,,,,,,,,,,,,,,
257.0,Earl,Stanley,,earl.stanley@gmail.com,569 Lake Lane ,Elmhurst,NY,11373.0,data lake,,,,,,,,,,,,,,,,,,,,,
258.0,Maribel,William,,maribel.william@aol.com,65 Magnolia Ave. ,Torrance,CA,90505.0,data lake,,,,,,,,,,,,,,,,,,,,,
259.0,Johnathan,Velazquez,,johnathan.velazquez@hotmail.com,9680 E. Somerset Street ,Pleasanton,CA,94566.0,data lake,,,,,,,,,,,,,,,,,,,,,
260.0,Rodrick,Shelton,,rodrick.shelton@hotmail.com,7157 Addison Street ,Canyon Country,CA,91387.0,data lake,,,,,,,,,,,,,,,,,,,,,
261.0,Ferne,Kline,,ferne.kline@hotmail.com,303 Shady St. ,Fullerton,CA,92831.0,data lake,,,,,,,,,,,,,,,,,,,,,
262.0,Rubin,Decker,(716) 950-9835,rubin.decker@gmail.com,9875 Shady Ave. ,Buffalo,NY,14215.0,data lake,,,,,,,,,,,,,,,,,,,,,
263.0,Dortha,Jarvis,(442) 919-8256,dortha.jarvis@yahoo.com,76 Prince Drive ,Oceanside,NY,11572.0,data lake,,,,,,,,,,,,,,,,,,,,,
264.0,Mariela,Huffman,,mariela.huffman@gmail.com,531 Fieldstone Road ,Garden City,NY,11530.0,data lake,,,,,,,,,,,,,,,,,,,,,
265.0,Mellisa,Farley,,mellisa.farley@yahoo.com,21 West Princess St. ,Central Islip,NY,11722.0,data lake,,,,,,,,,,,,,,,,,,,,,
266.0,Myung,Hooper,,myung.hooper@gmail.com,951 Mill Road ,Elmont,NY,11003.0,data lake,,,,,,,,,,,,,,,,,,,,,
267.0,Angelina,Lloyd,,angelina.lloyd@yahoo.com,9593 North Sherman Dr. ,Apple Valley,CA,92307.0,data lake,,,,,,,,,,,,,,,,,,,,,
268.0,Trinity,Riddle,,trinity.riddle@aol.com,23 Oakland Lane ,Ballston Spa,NY,12020.0,data lake,,,,,,,,,,,,,,,,,,,,,
269.0,Barton,Crosby,,barton.crosby@msn.com,896 Edgewater St. ,Bellmore,NY,11710.0,data lake,,,,,,,,,,,,,,,,,,,,,
270.0,Claudio,Wise,,claudio.wise@hotmail.com,810 Oxford Ave. ,Kingston,NY,12401.0,data lake,,,,,,,,,,,,,,,,,,,,,
271.0,Katheleen,Marks,,katheleen.marks@yahoo.com,69 North Tower St. ,Longview,TX,75604.0,data lake,,,,,,,,,,,,,,,,,,,,,
272.0,Deja,Chaney,,deja.chaney@hotmail.com,52 Woodside Ave. ,Jamaica,NY,11432.0,data lake,,,,,,,,,,,,,,,,,,,,,
273.0,Queenie,Vance,,queenie.vance@gmail.com,172 Arcadia Ave. ,Ozone Park,NY,11417.0,data lake,,,,,,,,,,,,,,,,,,,,,
274.0,Josh,Shaw,,josh.shaw@gmail.com,212 North Leeton Ridge Street ,Hopewell Junction,NY,12533.0,data lake,,,,,,,,,,,,,,,,,,,,,
275.0,Pinkie,Kirkland,,pinkie.kirkland@yahoo.com,18 Myers St. ,San Angelo,TX,76901.0,data lake,,,,,,,,,,,,,,,,,,,,,
276.0,Lavette,Wright,,lavette.wright@msn.com,6 Windsor Street ,Ronkonkoma,NY,11779.0,data lake,,,,,,,,,,,,,,,,,,,,,
277.0,Mark,Garrett,,mark.garrett@msn.com,285 Rosewood Dr. ,Monroe,NY,10950.0,data lake,,,,,,,,,,,,,,,,,,,,,
278.0,Myesha,Burgess,,myesha.burgess@gmail.com,306 Trenton Rd. ,Campbell,CA,95008.0,data lake,,,,,,,,,,,,,,,,,,,,,
279.0,Justina,Long,,justina.long@aol.com,39 Littleton Ave. ,South El Monte,CA,91733.0,data lake,,,,,,,,,,,,,,,,,,,,,
280.0,Brenda,Tate,,brenda.tate@msn.com,36 Hilltop Street ,San Angelo,TX,76901.0,data lake,,,,,,,,,,,,,,,,,,,,,
281.0,Rayna,Perry,,rayna.perry@hotmail.com,7238 Oakland St. ,Ozone Park,NY,11417.0,data lake,,,,,,,,,,,,,,,,,,,,,
282.0,Randolph,Chase,,randolph.chase@yahoo.com,828 Bridle Ave. ,San Lorenzo,CA,94580.0,data lake,,,,,,,,,,,,,,,,,,,,,
283.0,Jaimee,Day,,jaimee.day@aol.com,7534 Whitemarsh Ave. ,Poughkeepsie,NY,12601.0,data lake,,,,,,,,,,,,,,,,,,,,,
284.0,Susann,Bass,,susann.bass@msn.com,21 Old Rock Maple Ave. ,Commack,NY,11725.0,data lake,,,,,,,,,,,,,,,,,,,,,
285.0,Leola,Gould,,leola.gould@gmail.com,8 Kirkland St. ,Astoria,NY,11102.0,data lake,,,,,,,,,,,,,,,,,,,,,
286.0,Virgil,Frost,,virgil.frost@gmail.com,9798 Beacon St. ,Levittown,NY,11756.0,data lake,,,,,,,,,,,,,,,,,,,,,
287.0,Mireille,Puckett,(805) 961-9909,mireille.puckett@hotmail.com,378 Purple Finch Drive ,Oxnard,CA,93035.0,data lake,,,,,,,,,,,,,,,,,,,,,
288.0,Keturah,Massey,,keturah.massey@msn.com,189 Arnold Drive ,Banning,CA,92220.0,data lake,,,,,,,,,,,,,,,,,,,,,
289.0,Charmain,Webster,,charmain.webster@hotmail.com,36 East Stonybrook Rd. ,Richardson,TX,75080.0,data lake,,,,,,,,,,,,,,,,,,,,,
290.0,Barry,Buckner,,barry.buckner@gmail.com,8779 High Noon Rd. ,Centereach,NY,11720.0,data lake,,,,,,,,,,,,,,,,,,,,,
291.0,Boyce,Burks,,boyce.burks@gmail.com,879 Harvey Dr. ,Sunnyside,NY,11104.0,data lake,,,,,,,,,,,,,,,,,,,,,
292.0,Monty,Frost,(516) 460-5396,monty.frost@aol.com,76 Foxrun Dr. ,Hempstead,NY,11550.0,data lake,,,,,,,,,,,,,,,,,,,,,
293.0,Tiny,French,,tiny.french@hotmail.com,7163 Hall St. ,Plainview,NY,11803.0,data lake,,,,,,,,,,,,,,,,,,,,,
294.0,Clementina,Sargent,,clementina.sargent@hotmail.com,9853 Catherine Road ,Rome,NY,13440.0,data lake,,,,,,,,,,,,,,,,,,,,,
295.0,Danny,Kim,,danny.kim@msn.com,74 Essex Drive ,South Ozone Park,NY,11420.0,data lake,,,,,,,,,,,,,,,,,,,,,
296.0,Sophia,Mcmillan,,sophia.mcmillan@msn.com,8541 S. Pleasant Street ,Uniondale,NY,11553.0,data lake,,,,,,,,,,,,,,,,,,,,,
297.0,Christia,Carson,,christia.carson@gmail.com,220 Orchard Street ,Helotes,TX,78023.0,data lake,,,,,,,,,,,,,,,,,,,,,
298.0,Jennie,Middleton,,jennie.middleton@gmail.com,95 High Noon Dr. ,Upland,CA,91784.0,data lake,,,,,,,,,,,,,,,,,,,,,
299.0,Jame,Riggs,,jame.riggs@hotmail.com,9237 Hudson Drive ,Bay Shore,NY,11706.0,data lake,,,,,,,,,,,,,,,,,,,,,
300.0,Rayford,Simon,,rayford.simon@msn.com,998 Whitemarsh Road ,Mountain View,CA,94043.0,data lake,,,,,,,,,,,,,,,,,,,,,
301.0,Annett,Garrett,,annett.garrett@yahoo.com,19 Euclid Lane ,Scarsdale,NY,10583.0,data lake,,,,,,,,,,,,,,,,,,,,,
302.0,Hayden,Cross,,hayden.cross@gmail.com,90 Pumpkin Hill St. ,Apple Valley,CA,92307.0,data lake,,,,,,,,,,,,,,,,,,,,,
303.0,Rolanda,Larsen,,rolanda.larsen@yahoo.com,5 West University Court ,Woodhaven,NY,11421.0,data lake,,,,,,,,,,,,,,,,,,,,,
304.0,Jayme,Zamora,,jayme.zamora@gmail.com,2 Ridge Lane ,Springfield Gardens,NY,11413.0,data lake,,,,,,,,,,,,,,,,,,,,,
305.0,Hope,Cotton,,hope.cotton@aol.com,9092 Blue Spring Dr. ,Redondo Beach,CA,90278.0,data lake,,,,,,,,,,,,,,,,,,,,,
306.0,Vikki,Erickson,,vikki.erickson@yahoo.com,24 Jones Street ,Kingston,NY,12401.0,data lake,,,,,,,,,,,,,,,,,,,,,
307.0,Fransisca,Nicholson,,fransisca.nicholson@aol.com,945 Schoolhouse Street ,Glendora,CA,91740.0,data lake,,,,,,,,,,,,,,,,,,,,,
308.0,Mazie,Fernandez,,mazie.fernandez@hotmail.com,583 Harvard Ave. ,Webster,NY,14580.0,data lake,,,,,,,,,,,,,,,,,,,,,
309.0,Anderson,Martin,,anderson.martin@hotmail.com,9051 Hillside Dr. ,Canandaigua,NY,14424.0,data lake,,,,,,,,,,,,,,,,,,,,,
310.0,Gilberto,Parsons,,gilberto.parsons@gmail.com,8115 North Edgewater Drive ,Middle Village,NY,11379.0,data lake,,,,,,,,,,,,,,,,,,,,,
311.0,Charise,Burt,(559) 888-2229,charise.burt@aol.com,582 Creek St. ,Fresno,CA,93706.0,data lake,,,,,,,,,,,,,,,,,,,,,
312.0,Cameron,Carroll,,cameron.carroll@yahoo.com,9133 South Halifax Ave. ,Longview,TX,75604.0,data lake,,,,,,,,,,,,,,,,,,,,,
313.0,Melani,Jarvis,,melani.jarvis@hotmail.com,8 Tunnel St. ,Maspeth,NY,11378.0,data lake,,,,,,,,,,,,,,,,,,,,,
314.0,Javier,Nichols,,javier.nichols@msn.com,8944 Marconi St. ,Rowlett,TX,75088.0,data lake,,,,,,,,,,,,,,,,,,,,,
315.0,Justina,Jenkins,,justina.jenkins@yahoo.com,8236 Creek St. ,Baldwin,NY,11510.0,data lake,,,,,,,,,,,,,,,,,,,,,
316.0,Hortencia,Graham,,hortencia.graham@aol.com,7764 Greenrose Street ,Euless,TX,76039.0,data lake,,,,,,,,,,,,,,,,,,,,,
317.0,Christia,Wilkins,,christia.wilkins@msn.com,7062 Willow Court ,Woodside,NY,11377.0,data lake,,,,,,,,,,,,,,,,,,,,,
318.0,Eliz,Whitney,,eliz.whitney@msn.com,523 Crescent Court ,Fullerton,CA,92831.0,data lake,,,,,,,,,,,,,,,,,,,,,
319.0,Justin,Newton,,justin.newton@hotmail.com,93 Shore Rd. ,Apple Valley,CA,92307.0,data lake,,,,,,,,,,,,,,,,,,,,,
320.0,Aron,Wiggins,(442) 497-3353,aron.wiggins@aol.com,6 Bradford St. ,Oceanside,NY,11572.0,data lake,,,,,,,,,,,,,,,,,,,,,
321.0,Chere,Hardin,,chere.hardin@yahoo.com,763 Fulton Road ,Brooklyn,NY,11201.0,data lake,,,,,,,,,,,,,,,,,,,,,
322.0,Merideth,Preston,,merideth.preston@yahoo.com,794 Rockaway St. ,Poughkeepsie,NY,12601.0,data lake,,,,,,,,,,,,,,,,,,,,,
323.0,Jeniffer,Slater,,jeniffer.slater@aol.com,30 Old Orange Lane ,Schenectady,NY,12302.0,data lake,,,,,,,,,,,,,,,,,,,,,
324.0,Laureen,Paul,,laureen.paul@yahoo.com,617 Squaw Creek Rd. ,Bellmore,NY,11710.0,data lake,,,,,,,,,,,,,,,,,,,,,
325.0,Berna,Moore,,berna.moore@hotmail.com,7230 Lafayette Drive ,Bronx,NY,10451.0,data lake,,,,,,,,,,,,,,,,,,,,,
326.0,Shiela,Calderon,,shiela.calderon@msn.com,844 Albany St. ,Rocklin,CA,95677.0,data lake,,,,,,,,,,,,,,,,,,,,,
327.0,Sharie,Alvarez,(212) 211-7621,sharie.alvarez@msn.com,987 West Leatherwood Dr. ,New York,NY,10002.0,data lake,,,,,,,,,,,,,,,,,,,,,
328.0,Bettie,Glover,,bettie.glover@gmail.com,9083 Addison Dr. ,Euless,TX,76039.0,data lake,,,,,,,,,,,,,,,,,,,,,
329.0,Marilyn,Frank,,marilyn.frank@aol.com,8878 Branch Street ,Port Chester,NY,10573.0,data lake,,,,,,,,,,,,,,,,,,,,,
330.0,Sheba,Knapp,,sheba.knapp@aol.com,86 Gates Street ,Woodside,NY,11377.0,data lake,,,,,,,,,,,,,,,,,,,,,
331.0,Aleta,Mack,,aleta.mack@yahoo.com,8869 W. Edgemont Lane ,Bay Shore,NY,11706.0,data lake,,,,,,,,,,,,,,,,,,,,,
332.0,Reena,Higgins,,reena.higgins@gmail.com,900 South Columbia Street ,Canyon Country,CA,91387.0,data lake,,,,,,,,,,,,,,,,,,,,,
333.0,Ami,Mcmahon,,ami.mcmahon@aol.com,566 Hilldale Drive ,Sunnyside,NY,11104.0,data lake,,,,,,,,,,,,,,,,,,,,,
334.0,Somer,Jordan,,somer.jordan@msn.com,7046 Helen Avenue ,Huntington Station,NY,11746.0,data lake,,,,,,,,,,,,,,,,,,,,,
335.0,Scarlet,Reed,,scarlet.reed@hotmail.com,151 S. Myers Court ,Bronx,NY,10451.0,data lake,,,,,,,,,,,,,,,,,,,,,
336.0,Trisha,Johnson,(717) 126-8787,trisha.johnson@msn.com,59 Wild Horse St. ,Lancaster,NY,14086.0,data lake,,,,,,,,,,,,,,,,,,,,,
337.0,Majorie,Wyatt,,majorie.wyatt@yahoo.com,8507 Miller St. ,South Ozone Park,NY,11420.0,data lake,,,,,,,,,,,,,,,,,,,,,
338.0,Abbey,Pugh,,abbey.pugh@gmail.com,26 Market Drive ,Forest Hills,NY,11375.0,data lake,,,,,,,,,,,,,,,,,,,,,
339.0,Tamela,Harrell,,tamela.harrell@aol.com,7316 Cypress Rd. ,Central Islip,NY,11722.0,data lake,,,,,,,,,,,,,,,,,,,,,
340.0,Yanira,Bradshaw,,yanira.bradshaw@gmail.com,7484 Ann Court ,Smithtown,NY,11787.0,data lake,,,,,,,,,,,,,,,,,,,,,
341.0,Delana,Scott,,delana.scott@yahoo.com,7372 Ridgeview St. ,Mount Vernon,NY,10550.0,data lake,,,,,,,,,,,,,,,,,,,,,
342.0,Cassondra,Pruitt,,cassondra.pruitt@aol.com,4 Alderwood Circle ,Merrick,NY,11566.0,data lake,,,,,,,,,,,,,,,,,,,,,
343.0,Jesica,Fields,,jesica.fields@yahoo.com,318 Country Dr. ,Commack,NY,11725.0,data lake,,,,,,,,,,,,,,,,,,,,,
344.0,Herta,Rollins,,herta.rollins@msn.com,287 1st Drive ,Mountain View,CA,94043.0,data lake,,,,,,,,,,,,,,,,,,,,,
